B500SP,S550W,17,6,17
S480W,S355J2,3,18,2
B500SP,C45,3,6,42
C45E,C45E+N,2,9,51
C45E+N,C45E,3,51,9
P235GH,B500SP,4,12,6
C4D,B500SP,9,26,6
B500B,S235JR,13,22,11
C7D,S355J2,2,21,2
C7D,C9D,3,21,31
C9D,S235JR,12,31,11
S235JR,B500SP,40,11,6
B500SP,25G2Ti,2,6,52
25G2Ti,27MnSi5,1,52,53
27MnSi5,20Mn5,1,53,44
20Mn5,23MnB4,2,44,29
C45RC,C20C,1,10,20
C20C,S235JR/S275JR,1,20,1
S355J2,AH36,4,2,54
AH36,S355J2,4,54,2
B500SP,NV A,2,6,48
NV A,S235JR/S275JR,3,48,1
S355J2,23GHNMA-V,1,2,40
23GHNMA-V,B500SP,1,40,6
C45E,STRETCH500,1,9,39
STRETCH500,S235JR,3,39,11
S235JR,16MnCr5,2,11,13
16MnCr5,16MnCr5+HH+FP,1,13,55
16MnCr5+HH+FP,16MnCrS5,1,55,14
S355J2,HZ740,1,2,16
HZ740,S480W,3,16,18
S480W,C45E+Cr,1,18,56
C45E+Cr,C45R,1,56,47
St52.3,S235JR/S275JR,2,3,1
S235JR/S275JR,23MnB4,4,1,29
23MnB4,19MnB4,15,29,28
19MnB4,1018,4,28,27
1018,S235JR/S275JR,17,27,1
S480W,S235JR,19,18,11
S235JR,C4D1,10,11,25
C4D,1018,1,26,27
S235JR/S275JR,S235JRC,9,1,4
S235JRC,S235JR,2,4,11
C7D,1006,3,21,23
XE400P,S235JR,2,24,11
S235JR-Si,C7D,10,57,21
C7D,S235JR-Si,4,21,57
S235JR,S480W,18,11,18
S355J2,S235JR/S275JR,18,2,1
C45RC,S235JR-Si,2,10,57
S235JR-Si,C45E,1,57,9
C45E,S235JR-Si,1,9,57
S235JR-Si,S235JR/S275JR,1,57,1
S235JR/S275JR,C9D,4,1,31
C9D,S235J2+N,1,31,30
C17C,C20C,1,19,20
C20C,30MnB4,1,20,15
30MnB4,S480W,1,15,18
S235JR/S275JR,S235JR-Si,2,1,57
S235JR-Si,31Mn4,1,57,58
31Mn4,30MnB4,2,58,15
C35R,S235JR/S275JR,1,38,1
S235JR/S275JR,1006,2,1,23
1006,B500B,1,23,22
B500SP,C55E,1,6,59
C55E,C55R,2,59,60
C55R,C55E,2,60,59
C55E,B500SP,1,59,6
B500SP,42CrMo4,5,6,45
42CrMo4,42CrMoS4,5,45,61
42CrMoS4,B30,1,61,37
B30,C35E,1,37,41
C35E,C35RC,6,41,62
C35RC,C45,1,62,42
C45,C45E+N,1,42,51
C45E+N,S355J2,2,51,2
XE400P,30MnB4,1,24,15
30MnB4,C35E,2,15,41
C35R,B500SP,1,38,6
B500SP,C9D,3,6,31
C4D,S550W,1,26,17
B500SP,S355JR-S,1,6,63
S355JR-S,C20C,1,63,20
C20C,S235J2+N,1,20,30
S235JR,19MnB4,1,11,28
23MnB4,B500SP,2,29,6
S235JR,1018,4,11,27
1018,S235JR,2,27,11
S235JR,S235JR-Si,11,11,57
S235JR-Si,S235JR,8,57,11
ATLASIII,B500SP,1,33,6
S235JR/S275JR,St52.3,3,1,3
AH36,NV A,1,54,48
STRETCH500,C22E,1,39,64
C22E,C15E,2,64,65
C15E,C15R,3,65,5
C15R,C15C,1,5,66
C15C,S235JR/S275JR,1,66,1
S235JR/S275JR,STRETCH500,2,1,39
S235JR,ATLASV,2,11,67
ATLASV,S235JR,2,67,11
C60E,C60R,3,68,69
C60R,C60R+H,1,69,70
C60R+H,S355J2,1,70,2
S235JR,25CrMo4,1,11,71
25CrMo4,C45,1,71,42
C45RC,B500B,1,10,22
C35RC,B500SP,6,62,6
B500SP,1018,4,6,27
S235JR/S275JR,C10C,1,1,72
C10C,B500SP,3,72,6
C9D,1006,3,31,23
C7D,S480W,1,21,18
16MnCrS5,23MnB4,1,14,29
23MnB4,27MnSi5,1,29,53
27MnSi5,25G2Ti,1,53,52
25G2Ti,50S2,1,52,73
50S2,S355JR,1,73,74
S355JR,C17C,7,74,19
C17C,1018,5,19,27
S235JR,C4D,4,11,26
C4D,30MnB4,3,26,15
C45RC,B500SP,5,10,6
S235JR/S275JR,32CrB4,1,1,32
B500SP,C35E,3,6,41
C35R,C35E,1,38,41
C35R,S355J2,1,38,2
S355J2,S700MC,2,2,75
S700MC,B500SP,5,75,6
B500SP,41Cr4,2,6,49
41Cr4,41CrS4,2,49,76
41CrS4,B500SP,2,76,6
B500SP,35HGS,3,6,34
35HGS,B500SP,3,34,6
1006,C4D1,9,23,25
C4D,C4D1,3,26,25
C4D1,XE400P,1,25,24
XE400P,B500B,1,24,22
C7D,B500SP,6,21,6
25G2Ti,23MnB4,1,52,29
B500SP,19MnB4,1,6,28
19MnB4,B500SP,8,28,6
B500SP,31Mn4,5,6,58
B500SP,C7D,4,6,21
1018,S355JR,2,27,74
C17C,S235J2+N,1,19,30
S235J2+N,B500SP,3,30,6
42CrMo4,34CrMo4,2,45,77
34CrMo4,S235JR,1,77,11
S355J2,S480W,2,2,18
C15R,C15E,1,5,65
C15E,S235JR/S275JR,1,65,1
S235JR/S275JR,42CrMo4,2,1,45
42CrMoS4,B500SP,6,61,6
S480W,St52.3,1,18,3
C7D,ATLASV,1,21,67
ATLASV,C7D,1,67,21
19MnB4,17MnB4,1,28,78
17MnB4,C9D,1,78,31
1006,C4D,1,23,26
C4D1,B500SP,2,25,6
B500SP,S355JR,5,6,74
C17C,S235JR/S275JR,2,19,1
XE400P,EW2616A,1,24,79
EW2616A,S235J2+N,1,79,30
S235JR/S275JR,C10E,1,1,80
C10E,S355JR,1,80,74
S235JR,C10C,5,11,72
S235JR/S275JR,C35EC,1,1,81
C35EC,30MnB4,1,81,15
30MnB4,30MnB5,1,15,82
27MnCrB5-2,S235J2+N,1,35,30
S235JR/S275JR,19MnB4,1,1,28
S235JR/S275JR,S700MC,1,1,75
B500SP,35MnB4Ti,4,6,50
B500B,30MnB4,2,22,15
30MnB4,S235JR,4,15,11
C4D,ATLASIII,1,26,33
ATLASIII,C9D,1,33,31
S235JR,XE400P,1,11,24
XE400P,25G2Ti,1,24,52
25G2Ti,S480W,1,52,18
S235JR,S235J2+N,1,11,30
B500SP,C17C,1,6,19
S235JR/S275JR,C15E,4,1,65
C15E,30MnB4,1,65,15
30MnB4,27MnCrB5-2,1,15,35
27MnCrB5-2,S235JR,1,35,11
1006,B500SP,2,23,6
1006,S235JR/S275JR,2,23,1
STRETCH500,S235JR/S275JR,4,39,1
41Cr4,B500SP,2,49,6
C45E,C45R+Cr+H,3,9,83
C45R+Cr+H,C45E,5,83,9
B500SP,C22E,2,6,64
C22E,S235JR/S275JR,2,64,1
C15R,B500SP,1,5,6
S550W,S355J2,1,17,2
S235JR/S275JR,B500B,2,1,22
B500B,HZ740,1,22,16
HZ740,B500B,2,16,22
B500SP,ATLASV,3,6,67
ATLASV,B500SP,3,67,6
42CrMo4,B500SP,5,45,6
B500SP,42CrMoS4,3,6,61
1018,23MnB4,1,27,29
23MnB4,1006,1,29,23
XE400P,B500SP,2,24,6
30MnB4,ATLASIII,1,15,33
ATLASIII,S235JR,1,33,11
S235JR,S235JRC,1,11,4
S235JRC,S235JR/S275JR,5,4,1
B500B,S480W,3,22,18
B500SP,St52.3,3,6,3
St52.3,S700MC,1,3,75
C45E,C45E+Cr,2,9,56
C45E+Cr,C45,1,56,42
S355J2,S500MC,1,2,84
S500MC,S460MC,1,84,85
S460MC,B500SP,2,85,6
30MnB4,STRETCH500,1,15,39
B500SP,AH36,2,6,54
S355J2,S460MC,3,2,85
S460MC,STRETCH500,1,85,39
XE400P,STRETCH500,1,24,39
B500SP,23MnB4,6,6,29
23MnB4,C20C,1,29,20
C20C,C17C,1,20,19
C35E,C35EC,3,41,81
C35EC,C35E,1,81,41
C35EC,C35RC,2,81,62
B500SP,27MnSi5,1,6,53
27MnSi5,21Mn5,1,53,86
21Mn5,S235J2+N,1,86,30
S275JR,S235JR,1,87,11
S235JR,C9D,6,11,31
C15E,C45E,1,65,9
31Mn4,C35E,1,58,41
B500SP,32CrB4,3,6,32
1006,S235JR-Si,1,23,57
1018,B500SP,7,27,6
31Mn4,B500SP,2,58,6
STRETCH500,B500B,1,39,22
B500SP,C60E,1,6,68
C60R,B500SP,1,69,6
B500SP,C60R,1,6,69
S355J2,S355K2,2,2,88
S355K2,B500SP,1,88,6
S355J2,35MnB4Ti,1,2,50
B500SP,C40E,1,6,8
S235JR/S275JR,27MnSi5,1,1,53
S235JR/S275JR,C35E,1,1,41
C35RC,S235JR/S275JR,2,62,1
60S2A,S235JR/S275JR,1,89,1
S235JRC,50S2,1,4,73
50S2,S235JR,1,73,11
S355JR,1018,2,74,27
1018,1006,2,27,23
S235JR/S275JR,C10D,2,1,90
C10D,S355J2,1,90,2
C9D,B500SP,2,31,6
B500B,STRETCH500,2,22,39
C22E,C22R,1,64,91
C22R,S235JR/S275JR,1,91,1
S235JR/S275JR,ATLASV,1,1,67
ATLASV,ATLASIII,1,67,33
ATLASIII,S355J2,1,33,2
B500B,C45E,2,22,9
B500SP,S235JR-Si,2,6,57
1018,30MnB4,1,27,15
S235JR,23MnB4,2,11,29
19MnB4,B500B,1,28,22
S235J2+N,S275J2,1,30,92
S275J2,S235J2+N,1,92,30
B500SP,S235JRC,2,6,4
S235JRC,B500SP,2,4,6
S460MC,S235JR/S275JR,1,85,1
B500SP,B26,2,6,36
B26,27MnCrB5-2,2,36,35
27MnCrB5-2,30MnB5,2,35,82
30MnB5,B500SP,1,82,6
S355J2,41Cr4,1,2,49
B500SP,41CrS4,1,6,76
S235JR/S275JR,AH36,1,1,54
S460MC,S500MC,1,85,84
S500MC,B500SP,1,84,6
B500SP,16MnCr5,2,6,13
S235JR,C60E,1,11,68
S235JR,STRETCH500,1,11,39
STRETCH500,S480W,3,39,18
S480W,STRETCH500,2,18,39
